GeneID	GCa_2
ENSG00000123612	0.14601827
ENSG00000123636	15.78165392
ENSG00000123643	2.494203341
ENSG00000123684	9.895451061
ENSG00000123685	2.754890588
ENSG00000123689	123.2560283
ENSG00000123700	1.095392303
ENSG00000123728	4.059213944
ENSG00000123737	4.617010294
ENSG00000123739	4.447210136
ENSG00000123810	1.581374537
ENSG00000123815	5.215117814
ENSG00000123836	5.345798033
ENSG00000123838	1.585937272
ENSG00000123843	1.160922362
ENSG00000123870	1.444764064
ENSG00000123892	0.702631942
ENSG00000123908	3.523438934
ENSG00000123933	5.770287023
ENSG00000123965	1.778041271
ENSG00000123975	1.022127891
ENSG00000123983	6.159939045
ENSG00000123989	4.430091571
ENSG00000123992	3.323033761
ENSG00000123999	0.255302908
ENSG00000124003	0.170819083
ENSG00000124006	4.286401946
ENSG00000124019	0.417086075
ENSG00000124067	3.969557176
ENSG00000124074	2.890088004
ENSG00000124091	0.617977759
ENSG00000124097	3.940656585
ENSG00000124098	4.892101906
ENSG00000124103	3.24736542
ENSG00000124104	3.753398556
ENSG00000124107	2.703297974
ENSG00000124116	0.15817634
ENSG00000124120	1.79170885
ENSG00000124126	12.09215651
ENSG00000124134	0.019724372
ENSG00000124140	0.105494062
ENSG00000124143	0.028015399
ENSG00000124145	30.1190064
ENSG00000124151	11.47362627
ENSG00000124155	15.43738769
ENSG00000124159	0.03628261
ENSG00000124160	8.804981045
ENSG00000124164	5.92147539
ENSG00000124171	4.024694226
ENSG00000124172	8.364203394
ENSG00000124177	12.73633662
ENSG00000124181	12.82612649
ENSG00000124191	1.902382926
ENSG00000124193	29.50510084
ENSG00000124194	0.509025729
ENSG00000124198	9.989106593
ENSG00000124201	18.17496756
ENSG00000124203	1.164660848
ENSG00000124207	11.69508358
ENSG00000124208	19.52027793
ENSG00000124209	3.839207187
ENSG00000124212	5.567250807
ENSG00000124214	21.36611267
ENSG00000124215	0.583958766
ENSG00000124216	0.796345192
ENSG00000124217	1.200818678
ENSG00000124222	27.31004849
ENSG00000124224	1.231223181
ENSG00000124225	10.62513545
ENSG00000124226	6.969725312
ENSG00000124228	13.13851363
ENSG00000124232	0.121483713
ENSG00000124243	0.911853576
ENSG00000124249	0.068879723
ENSG00000124251	0.817065884
ENSG00000124256	1.949992276
ENSG00000124257	0.9632043
ENSG00000124275	2.706764807
ENSG00000124279	0.477779242
ENSG00000124299	8.47290595
ENSG00000124313	1.9831649
ENSG00000124333	12.60243886
ENSG00000124343	0.145202379
ENSG00000124356	3.92431214
ENSG00000124357	6.773070757
ENSG00000124370	5.456533718
ENSG00000124374	2.541012076
ENSG00000124380	16.96740322
ENSG00000124383	11.98595798
ENSG00000124406	1.892249576
ENSG00000124422	14.19288792
ENSG00000124429	8.81429013
ENSG00000124440	2.119842171
ENSG00000124444	1.832097234
ENSG00000124459	3.484196023
ENSG00000124466	0.106600873
ENSG00000124486	17.88805645
ENSG00000124491	14.04187497
ENSG00000124493	0.013728405
ENSG00000124496	1.765410364
ENSG00000124507	0.335170708
ENSG00000124508	7.446275629
ENSG00000124523	0.95946929
ENSG00000124532	3.622742297
ENSG00000124535	6.245096334
ENSG00000124541	11.86644339
ENSG00000124549	3.13935785
ENSG00000124557	0.17005202
ENSG00000124562	14.35161207
ENSG00000124570	10.61845231
ENSG00000124571	3.634144925
ENSG00000124574	3.275064428
ENSG00000124575	34.74193407
ENSG00000124587	2.487787842
ENSG00000124588	2.555635565
ENSG00000124596	3.60547941
ENSG00000124602	7.999028438
ENSG00000124608	5.347018844
ENSG00000124610	3.038892578
ENSG00000124613	0.731405334
ENSG00000124614	43.48718877
ENSG00000124615	2.166800782
ENSG00000124635	4.993671134
ENSG00000124641	2.082085561
ENSG00000124659	8.433029477
ENSG00000124664	0.397506895
ENSG00000124688	1.04744808
ENSG00000124701	0.680456556
ENSG00000124702	9.487354487
ENSG00000124713	0.584481714
ENSG00000124721	0.139718777
ENSG00000124731	1.648962501
ENSG00000124733	40.41886951
ENSG00000124743	0.081825404
ENSG00000124749	2.516576818
ENSG00000124762	11.66554322
ENSG00000124766	14.12538377
ENSG00000124767	4.110116307
ENSG00000124772	2.30489724
ENSG00000124780	0.082420994
ENSG00000124782	9.286047713
ENSG00000124783	9.024663108
ENSG00000124784	9.671251947
ENSG00000124785	7.401426511
ENSG00000124786	6.837799172
ENSG00000124787	0.638699691
ENSG00000124788	7.47583962
ENSG00000124789	7.52960887
ENSG00000124795	35.85704464
ENSG00000124802	0.870877357
ENSG00000124813	1.750958158
ENSG00000124818	0.00881343
ENSG00000124827	0.137509012
ENSG00000124831	32.30333688
ENSG00000124835	0.752262435
ENSG00000124839	1.637477517
ENSG00000124875	1.558107918
ENSG00000124915	0.371793145
ENSG00000124920	6.212424549
ENSG00000124942	111.3197382
ENSG00000125037	4.721767495
ENSG00000125046	0.310053367
ENSG00000125084	0.365479286
ENSG00000125089	2.378631141
ENSG00000125107	11.87737259
ENSG00000125122	0.310906554
ENSG00000125124	3.591319091
ENSG00000125144	2.625603188
ENSG00000125148	44.90963882
ENSG00000125149	2.329640106
ENSG00000125166	4.355433038
ENSG00000125170	4.739052233
ENSG00000125245	4.362869791
ENSG00000125246	0.473741094
ENSG00000125247	1.762497791
ENSG00000125249	3.021136359
ENSG00000125257	6.101599101
ENSG00000125266	18.11854006
ENSG00000125285	1.675478178
ENSG00000125304	15.52875174
ENSG00000125319	0.469141395
ENSG00000125337	0.072004183
ENSG00000125347	14.19419189
ENSG00000125351	17.03899564
ENSG00000125352	12.18926092
ENSG00000125354	11.50218297
ENSG00000125355	0.179807231
ENSG00000125356	29.38846435
ENSG00000125363	2.438723701
ENSG00000125375	1.786697752
ENSG00000125378	1.626383899
ENSG00000125384	0.732940272
ENSG00000125386	11.66294966
ENSG00000125388	0.787933095
ENSG00000125398	6.289528255
ENSG00000125409	0.025730893
ENSG00000125414	0.033787256
ENSG00000125430	0.900595636
ENSG00000125434	1.142695068
ENSG00000125445	3.884386895
ENSG00000125447	5.280907972
ENSG00000125449	2.100596696
ENSG00000125450	4.727113034
ENSG00000125454	2.220184459
ENSG00000125457	2.028953604
ENSG00000125458	5.897009647
ENSG00000125459	3.653328191
ENSG00000125462	0.056333953
ENSG00000125482	7.099485503
ENSG00000125484	1.912822384
ENSG00000125485	2.909129683
ENSG00000125492	0.086029773
ENSG00000125503	19.17971523
ENSG00000125505	2.532880317
ENSG00000125508	0.634712332
ENSG00000125510	0.081968131
ENSG00000125520	7.887898492
ENSG00000125531	0.061730482
ENSG00000125534	9.920466589
ENSG00000125538	7.271176904
ENSG00000125551	1.350183135
ENSG00000125611	0.369085553
ENSG00000125618	1.518027641
ENSG00000125629	2.532317229
ENSG00000125630	2.206262464
ENSG00000125631	0.913559653
ENSG00000125633	9.799953283
ENSG00000125637	3.21625825
ENSG00000125648	3.734922868
ENSG00000125650	0.13731915
ENSG00000125651	34.4513312
ENSG00000125652	2.260799371
ENSG00000125656	3.696777135
ENSG00000125675	0.407236488
ENSG00000125676	14.00295958
ENSG00000125686	8.422779046
ENSG00000125691	27.48601613
ENSG00000125695	33.12429261
ENSG00000125703	2.921280951
ENSG00000125726	0.452804371
ENSG00000125730	127.2829846
ENSG00000125731	1.78517298
ENSG00000125733	33.94808354
ENSG00000125734	4.798617998
ENSG00000125735	5.212627623
ENSG00000125740	5.762567774
ENSG00000125741	2.405800319
ENSG00000125743	11.7452992
ENSG00000125744	1.036625999
ENSG00000125746	2.067941138
ENSG00000125753	28.20621056
ENSG00000125755	6.663921167
ENSG00000125772	6.903160669
ENSG00000125775	6.140472794
ENSG00000125779	7.707439662
ENSG00000125787	0.271899148
ENSG00000125798	2.750955039
ENSG00000125810	43.80720069
ENSG00000125812	3.203193944
ENSG00000125814	3.997473328
ENSG00000125817	95.32414582
ENSG00000125818	5.62390222
ENSG00000125821	3.61639752
ENSG00000125826	9.787288224
ENSG00000125827	19.81270282
ENSG00000125834	3.412895065
ENSG00000125835	28.68076465
ENSG00000125841	2.861059482
ENSG00000125843	0.819278193
ENSG00000125844	96.32497889
ENSG00000125845	5.667341712
ENSG00000125846	2.177518309
ENSG00000125848	0.767468089
ENSG00000125850	2.901332676
ENSG00000125851	0.110653503
ENSG00000125863	1.428954574
ENSG00000125864	1.415055542
ENSG00000125868	90.46797768
ENSG00000125869	0.284921546
ENSG00000125870	4.120101246
ENSG00000125871	3.189914754
ENSG00000125872	0.482126075
ENSG00000125875	3.883695334
ENSG00000125877	4.062706306
ENSG00000125878	1.208805911
ENSG00000125885	2.630227422
ENSG00000125895	1.690954336
ENSG00000125898	1.011171156
ENSG00000125900	0.228223354
ENSG00000125901	15.92421874
ENSG00000125910	0.968248553
ENSG00000125912	5.525987112
ENSG00000125944	34.65695928
ENSG00000125945	6.384052087
ENSG00000125952	15.46710887
ENSG00000125954	6.187172514
ENSG00000125962	4.820847748
ENSG00000125966	2.017708509
ENSG00000125967	1.963553952
ENSG00000125968	3.520840373
ENSG00000125970	12.74192585
ENSG00000125971	4.511845832
ENSG00000125977	34.76232657
ENSG00000125991	11.69485633
ENSG00000125995	8.001000389
ENSG00000125997	0.097232216
ENSG00000125999	2.085469097
ENSG00000126001	11.51342635
ENSG00000126003	1.733701412
ENSG00000126005	2.996633519
ENSG00000126012	14.94896968
ENSG00000126016	2.037171268
ENSG00000126062	4.359346543
ENSG00000126067	1.492436066
ENSG00000126070	3.900717588
ENSG00000126088	8.518456321
ENSG00000126091	2.870821728
ENSG00000126106	7.313406403
ENSG00000126107	7.986540754
ENSG00000126214	10.64057988
ENSG00000126215	2.396609713
ENSG00000126216	5.053556178
ENSG00000126217	3.273264966
ENSG00000126218	0.788334419
ENSG00000126226	3.247450537
ENSG00000126243	1.206293614
ENSG00000126246	1.259548428
ENSG00000126247	10.67393345
ENSG00000126249	1.094626829
ENSG00000126251	0.156148631
ENSG00000126254	11.46253349
ENSG00000126259	0.092632229
ENSG00000126261	17.47892521
ENSG00000126262	2.884370438
ENSG00000126264	0.693586783
ENSG00000126267	13.8423682
ENSG00000126351	8.495592229
ENSG00000126353	2.605331567
ENSG00000126368	1.315836899
ENSG00000126391	2.778701625
ENSG00000126432	42.59956307
ENSG00000126453	26.55789653
ENSG00000126456	20.77302325
ENSG00000126457	8.594450877
ENSG00000126458	12.24964261
ENSG00000126460	1.933840732
ENSG00000126461	16.26142835
ENSG00000126464	9.193211884
ENSG00000126500	0.900985233
ENSG00000126522	5.455998941
ENSG00000126524	37.73908371
ENSG00000126561	21.41671716
ENSG00000126562	0.716741969
ENSG00000126581	13.53662669
ENSG00000126583	0.284597425
ENSG00000126602	10.45444162
ENSG00000126603	3.535102646
ENSG00000126653	28.84930298
ENSG00000126698	44.17347185
ENSG00000126705	3.870769494
ENSG00000126709	36.2175952
ENSG00000126733	0.025432362
ENSG00000126746	5.31250316
ENSG00000126749	3.664282858
ENSG00000126756	11.39568048
ENSG00000126759	0.885116102
ENSG00000126767	4.860049241
ENSG00000126768	2.375732073
ENSG00000126773	2.969494701
ENSG00000126775	7.047166297
ENSG00000126777	35.61905915
ENSG00000126778	0.675852151
ENSG00000126785	10.46594517
ENSG00000126787	6.352541366
ENSG00000126790	1.832843913
ENSG00000126803	3.811539397
ENSG00000126804	15.02409289
ENSG00000126814	2.225149638
ENSG00000126821	1.999903614
ENSG00000126822	4.417215118
ENSG00000126838	1.203853455
ENSG00000126858	2.683028424
ENSG00000126860	4.862281484
ENSG00000126861	1.207219463
ENSG00000126870	17.38293628
ENSG00000126878	1.853865758
ENSG00000126882	1.733538781
ENSG00000126883	5.785342347
ENSG00000126895	0.431297129
ENSG00000126903	1.712904131
ENSG00000126934	7.752563409
ENSG00000126945	46.31487036
ENSG00000126947	7.305806925
ENSG00000126950	0.504816567
ENSG00000126953	1.45550334
ENSG00000126970	1.916323962
ENSG00000127022	145.7305954
ENSG00000127054	6.274899788
ENSG00000127074	0.192679773
ENSG00000127080	2.525351498
ENSG00000127081	5.307045075
ENSG00000127083	2.2295064
ENSG00000127084	2.138950737
ENSG00000127124	2.771587081
ENSG00000127125	11.9230401
ENSG00000127129	0.163836241
ENSG00000127152	2.746240242
ENSG00000127184	95.49369573
ENSG00000127191	5.656942316
ENSG00000127220	0.931543706
ENSG00000127241	0.132621335
ENSG00000127249	2.043096232
ENSG00000127252	0.229707099
ENSG00000127311	2.009674875
ENSG00000127314	6.061234164
ENSG00000127324	18.40641738
ENSG00000127328	1.687346353
ENSG00000127329	6.592239908
ENSG00000127334	3.278578487
ENSG00000127337	2.350008157
ENSG00000127362	0.487788554
ENSG00000127364	1.242137757
ENSG00000127366	0.447157166
ENSG00000127399	2.847276184
ENSG00000127415	2.758002212
ENSG00000127418	5.355435825
ENSG00000127419	2.365582628
ENSG00000127423	1.15231943
ENSG00000127445	9.18105849
ENSG00000127452	2.212379804
ENSG00000127463	5.246583834
ENSG00000127472	0.575097466
ENSG00000127481	16.97772771
ENSG00000127483	22.08262435
ENSG00000127507	1.917980123
ENSG00000127511	6.024559605
ENSG00000127526	3.623167614
ENSG00000127527	3.577819981
ENSG00000127528	6.78637638
ENSG00000127533	2.905891809
ENSG00000127540	5.055958972
ENSG00000127554	4.663672475
ENSG00000127561	0.085059912
ENSG00000127564	3.369486158
ENSG00000127578	0.137621771
ENSG00000127580	3.20929343
ENSG00000127585	1.22292589
ENSG00000127586	4.009455356
ENSG00000127588	0.204670426
ENSG00000127589	0.435038637
ENSG00000127603	49.5018976
ENSG00000127616	20.75162454
ENSG00000127663	4.075235371
ENSG00000127666	1.881499431
ENSG00000127720	2.705751948
ENSG00000127743	0.351088933
ENSG00000127774	4.132089187
ENSG00000127804	2.765227119
ENSG00000127824	5.16230429
ENSG00000127831	5.610493543
ENSG00000127837	10.88933574
ENSG00000127838	4.053295641
ENSG00000127863	0.345747446
ENSG00000127870	9.476817982
ENSG00000127884	8.358620369
ENSG00000127903	0.42525246
ENSG00000127914	26.89699836
ENSG00000127920	4.160493074
ENSG00000127922	4.615683268
ENSG00000127946	9.99517729
ENSG00000127947	16.91105844
ENSG00000127948	6.440063893
ENSG00000127951	20.00056235
ENSG00000127952	1.633057389
ENSG00000127954	3.024766193
ENSG00000127955	4.237267475
ENSG00000127957	9.40701779
ENSG00000127980	3.92579207
ENSG00000127989	2.516874221
ENSG00000127990	3.505513411
ENSG00000127993	1.223477458
ENSG00000127995	2.050509552
ENSG00000128000	2.364705446
ENSG00000128011	0.324308694
ENSG00000128016	43.08465203
ENSG00000128039	1.017610244
ENSG00000128045	0.724184463
ENSG00000128050	2.67027245
ENSG00000128052	14.94799343
ENSG00000128059	1.22192647
ENSG00000128159	5.436441176
ENSG00000128165	0.39772563
ENSG00000128185	6.631747456
ENSG00000128191	10.11643619
ENSG00000128203	1.359835918
ENSG00000128218	0.293472785
ENSG00000128228	8.30749623
ENSG00000128242	0.207677957
ENSG00000128245	44.4626823
ENSG00000128254	0.178610147
ENSG00000128262	1.115162307
ENSG00000128266	2.738888268
ENSG00000128268	1.603357936
ENSG00000128271	1.142080176
ENSG00000128272	55.72072289
ENSG00000128274	8.554013721
ENSG00000128276	1.431193065
ENSG00000128283	5.461696204
ENSG00000128284	9.192098787
ENSG00000128294	1.917043372
ENSG00000128298	5.370134877
ENSG00000128309	1.261205808
ENSG00000128311	1.201465766
ENSG00000128335	21.25971947
ENSG00000128340	2.42155615
ENSG00000128342	4.076288189
ENSG00000128346	5.548090883
ENSG00000128383	1.841050119
ENSG00000128394	1.518508938
ENSG00000128408	0.184936363
ENSG00000128422	0.687989512
ENSG00000128438	0.340987427
ENSG00000128463	6.965618357
ENSG00000128482	0.545339455
ENSG00000128487	7.927611728
ENSG00000128512	7.86794383
ENSG00000128513	0.660276443
ENSG00000128524	36.33120553
ENSG00000128534	2.100799652
ENSG00000128536	0.925151527
ENSG00000128563	19.33190437
ENSG00000128564	2.358554168
ENSG00000128567	14.70768707
ENSG00000128573	3.489477965
ENSG00000128578	0.986337759
ENSG00000128581	2.036269303
ENSG00000128585	5.562178674
ENSG00000128590	4.756260781
ENSG00000128591	39.22055849
ENSG00000128594	2.450635915
ENSG00000128595	80.04434648
ENSG00000128596	12.71108745
ENSG00000128602	1.977673686
ENSG00000128604	1.299162097
ENSG00000128606	0.518845398
ENSG00000128607	2.784490352
ENSG00000128609	4.527251923
ENSG00000128617	1.674214043
ENSG00000128626	3.235523772
ENSG00000128641	10.5982911
ENSG00000128652	1.337087818
ENSG00000128654	2.762951414
ENSG00000128655	0.658893132
ENSG00000128656	3.043060698
ENSG00000128683	0.021720262
ENSG00000128692	0.795940545
ENSG00000128694	1.211609316
ENSG00000128699	1.984444735
ENSG00000128708	3.977820467
ENSG00000128709	0.311128234
ENSG00000128731	13.69432204
ENSG00000128739	9.954804289
ENSG00000128789	1.533605177
ENSG00000128791	4.641965254
ENSG00000128805	2.055293798
ENSG00000128829	4.841521688
ENSG00000128833	12.19891431
ENSG00000128849	9.629755743
ENSG00000128872	3.965451391
ENSG00000128881	3.468247611
ENSG00000128886	1.258723119
ENSG00000128891	2.512529856
ENSG00000128908	11.70230054
ENSG00000128915	2.068607361
ENSG00000128917	4.369058342
ENSG00000128918	0.482739246
ENSG00000128923	5.746994303
ENSG00000128928	4.976919753
ENSG00000128944	2.302644981
ENSG00000128951	4.915209857
ENSG00000128965	0.130479883
ENSG00000128973	1.995525042
ENSG00000128989	10.52059842
ENSG00000129003	15.52696177
ENSG00000129007	3.739913956
ENSG00000129009	6.853100454
ENSG00000129028	1.054037052
ENSG00000129038	3.11325646
ENSG00000129048	3.189725106
ENSG00000129055	5.226745333
ENSG00000129071	10.86859321
ENSG00000129083	9.646966939
ENSG00000129084	1.972673211
ENSG00000129103	7.268120814
ENSG00000129116	50.06019255
ENSG00000129128	10.11908643
ENSG00000129151	0.245205802
ENSG00000129158	4.063952808
ENSG00000129159	0.063662304
ENSG00000129167	0.26251365
ENSG00000129173	1.016167242
ENSG00000129187	3.576752493
ENSG00000129194	0.551808823
ENSG00000129195	0.959140378
ENSG00000129197	5.553666353
ENSG00000129204	0.06353803
ENSG00000129214	0.181560243
ENSG00000129219	3.72191997
ENSG00000129226	31.89455261
ENSG00000129235	2.217623536
ENSG00000129244	1.045093676
ENSG00000129245	5.31661085
ENSG00000129250	29.96419563
ENSG00000129255	3.024699252
ENSG00000129292	3.96506043
ENSG00000129295	2.02185107
ENSG00000129315	6.293330984
ENSG00000129317	3.609190494
ENSG00000129347	21.9577583
ENSG00000129351	21.5245993
ENSG00000129353	6.885653054
ENSG00000129354	3.102904728
ENSG00000129355	4.094316348
ENSG00000129422	9.196865302
ENSG00000129437	0.01930742
ENSG00000129450	0.819649031
ENSG00000129451	0.116155203
ENSG00000129460	4.332176022
ENSG00000129465	1.834993572
ENSG00000129467	7.20667226
ENSG00000129472	3.836994082
ENSG00000129473	18.85697508
ENSG00000129474	2.331670486
ENSG00000129480	1.724807027
ENSG00000129484	4.015457867
ENSG00000129493	2.282952103
ENSG00000129514	3.118885344
ENSG00000129515	12.34158513
ENSG00000129518	15.56490022
ENSG00000129521	1.432220173
ENSG00000129534	8.714615671
ENSG00000129535	2.444035324
ENSG00000129538	20.31193158
ENSG00000129559	8.445570262
ENSG00000129562	19.24780127
ENSG00000129566	6.919816519
ENSG00000129595	3.089850894
ENSG00000129596	0.776918589
ENSG00000129625	11.60657115
ENSG00000129636	3.53659257
ENSG00000129646	0.910591424
ENSG00000129654	0.016946081
ENSG00000129657	19.10423308
ENSG00000129667	4.424396816
ENSG00000129675	9.550523082
ENSG00000129680	8.372092956
ENSG00000129682	0.165982784
ENSG00000129691	7.254637326
ENSG00000129696	5.411469254
ENSG00000129749	0.389098444
ENSG00000129757	0.53650139
ENSG00000129810	1.350354304
ENSG00000129910	0.058022385
ENSG00000129911	2.241516335
ENSG00000129925	5.479846995
ENSG00000129932	1.75306036
ENSG00000129933	3.144266634
ENSG00000129946	3.520998531
ENSG00000129951	0.293901057
ENSG00000129965	5.397260066
ENSG00000129968	5.967036965
ENSG00000129990	0.058590275
ENSG00000129991	0.330048671
ENSG00000129993	0.858071279
ENSG00000130005	0.397989843
ENSG00000130021	3.708359357
ENSG00000130023	5.474568781
ENSG00000130024	11.58492306
ENSG00000130032	0.650502904
ENSG00000130035	0.199276563
ENSG00000130037	0.415578427
ENSG00000130038	1.364250595
ENSG00000130045	0.21076081
ENSG00000130052	3.20078327
ENSG00000130054	0.524163018
ENSG00000130055	0.398685783
ENSG00000130066	138.1963993
ENSG00000130119	14.81448127
ENSG00000130147	5.223148692
ENSG00000130150	1.309562635
ENSG00000130158	5.341039492
ENSG00000130159	6.19388554
ENSG00000130164	8.880657943
ENSG00000130165	0.847259378
ENSG00000130167	0.258034208
ENSG00000130173	3.055608407
ENSG00000130175	29.19531577
ENSG00000130176	175.7164491
ENSG00000130177	8.329105216
ENSG00000130193	2.46846156
ENSG00000130202	20.05416948
ENSG00000130203	76.05830776
ENSG00000130204	6.96113789
ENSG00000130208	4.689962122
ENSG00000130222	0.947903778
ENSG00000130224	4.058694686
ENSG00000130226	0.941317094
ENSG00000130227	5.217807227
ENSG00000130234	0.626974781
ENSG00000130244	1.489224395
ENSG00000130254	28.56324586
ENSG00000130255	13.05014188
ENSG00000130270	0.159518819
ENSG00000130283	0.053342789
ENSG00000130294	0.565001017
ENSG00000130299	1.896046593
ENSG00000130300	112.9641048
ENSG00000130303	246.4902578
ENSG00000130304	2.381775889
ENSG00000130305	2.79224656
ENSG00000130307	1.56965408
ENSG00000130309	23.36372781
ENSG00000130311	2.483120745
ENSG00000130312	3.703005143
ENSG00000130313	2.829584813
ENSG00000130332	2.991547159
ENSG00000130338	7.389882431
ENSG00000130340	21.64377615
ENSG00000130347	2.811332509
ENSG00000130348	2.552481301
ENSG00000130349	7.264928895
ENSG00000130363	3.478866925
ENSG00000130377	0.18177093
ENSG00000130382	5.230811874
ENSG00000130396	16.06044257
ENSG00000130402	112.6791359
ENSG00000130413	2.344036152
ENSG00000130414	8.133138629
ENSG00000130429	10.5897099
ENSG00000130449	7.456388058
ENSG00000130475	1.740980656
ENSG00000130477	0.766044499
ENSG00000130479	2.943680522
ENSG00000130489	4.653031499
ENSG00000130508	8.73861689
ENSG00000130511	4.830607442
ENSG00000130513	2.112279865
ENSG00000130517	4.707564951
ENSG00000130518	0.581800019
ENSG00000130520	6.323858933
ENSG00000130522	19.78283034
ENSG00000130528	1.500154183
ENSG00000130529	5.418125762
ENSG00000130540	0.149234362
ENSG00000130544	1.83688703
ENSG00000130545	1.827292077
ENSG00000130558	3.428043002
ENSG00000130559	4.779969406
ENSG00000130560	6.219672478
ENSG00000130584	4.810898794
ENSG00000130589	2.88386386
ENSG00000130590	0.565590132
ENSG00000130592	24.20745951
ENSG00000130595	1.595265244
ENSG00000130598	1.48906247
ENSG00000130600	108.3695008
ENSG00000130612	0.151499043
ENSG00000130635	57.94418713
ENSG00000130638	4.196292409
ENSG00000130640	5.27670512
ENSG00000130649	0.283757467
ENSG00000130653	0.977997469
ENSG00000130669	2.6355836
ENSG00000130675	0.149110994
ENSG00000130684	7.275695466
ENSG00000130695	4.931920578
ENSG00000130699	2.541630514
ENSG00000130701	0.953418792
ENSG00000130702	9.297775118
ENSG00000130703	7.309091648
ENSG00000130706	10.80211395
ENSG00000130707	5.87679253
ENSG00000130713	9.082861584
ENSG00000130714	2.799467714
ENSG00000130717	3.554727327
ENSG00000130723	30.92738349
ENSG00000130724	60.19483161
ENSG00000130725	8.787153809
ENSG00000130726	9.391365573
ENSG00000130731	1.198347207
ENSG00000130733	9.411263141
ENSG00000130734	2.013760526
ENSG00000130741	45.05107323
ENSG00000130748	3.476413106
ENSG00000130749	14.79544944
ENSG00000130751	0.129999806
ENSG00000130755	6.863373189
ENSG00000130758	4.724423368
ENSG00000130762	8.648426168
ENSG00000130764	8.572349162
ENSG00000130766	1.730303815
ENSG00000130768	1.575630105
ENSG00000130770	17.00674792
ENSG00000130772	0.953168792
ENSG00000130775	12.70193846
ENSG00000130779	18.21168579
ENSG00000130783	0.259794506
ENSG00000130787	19.57304801
ENSG00000130803	5.040967261
ENSG00000130810	16.39096067
ENSG00000130811	27.27514264
ENSG00000130812	2.349565188
ENSG00000130813	5.139407509
ENSG00000130816	15.24333628
ENSG00000130818	3.588672349
ENSG00000130821	2.230403845
ENSG00000130822	0.8922789
ENSG00000130826	11.75566932
ENSG00000130827	2.094408257
ENSG00000130830	4.910067286
ENSG00000130844	5.102070706
ENSG00000130856	4.4580974
ENSG00000130881	1.018946727
ENSG00000130921	2.417632118
ENSG00000130935	7.525571893
ENSG00000130939	7.214767045
ENSG00000130940	6.760960845
ENSG00000130943	0.319966591
ENSG00000130948	0.359168724
ENSG00000130950	0.716493007
ENSG00000130956	6.300511952
ENSG00000130957	2.400629874
ENSG00000130958	4.54046893
ENSG00000130962	2.009611884
ENSG00000130985	9.389636013
ENSG00000130988	0.605007041
ENSG00000130997	0.524581179
ENSG00000131013	31.18952457
ENSG00000131016	65.85700032
ENSG00000131018	8.82821012
ENSG00000131019	0.679472669
ENSG00000131023	3.715310118
ENSG00000131037	5.58070838
ENSG00000131042	3.465251165
ENSG00000131043	1.724661295
ENSG00000131044	0.098195746
ENSG00000131051	34.83898119
ENSG00000131055	1.54994285
ENSG00000131061	0.533085759
ENSG00000131067	2.497264418
ENSG00000131069	3.814737475
ENSG00000131080	0.900344002
ENSG00000131089	2.415088016
ENSG00000131094	0.190077451
ENSG00000131095	0.183842424
ENSG00000131097	2.053201732
ENSG00000131100	10.11576571
ENSG00000131115	3.518387851
ENSG00000131116	9.953740718
ENSG00000131127	3.358153292
ENSG00000131143	24.29188524
ENSG00000131148	1.708488204
ENSG00000131149	6.868478768
ENSG00000131152	3.616058955
ENSG00000131153	0.315366359
ENSG00000131165	5.531545766
ENSG00000131171	15.09302258
ENSG00000131174	3.958946906
ENSG00000131187	0.501044635
ENSG00000131188	1.414366585
ENSG00000131196	1.581809576
ENSG00000131203	1.825317931
ENSG00000131233	0.826774328
ENSG00000131236	78.63150844
ENSG00000131238	7.492943431
ENSG00000131242	1.438675785
ENSG00000131263	11.14458437
ENSG00000131269	5.48507553
ENSG00000131323	4.557787211
ENSG00000131351	1.249699199
ENSG00000131355	0.741440321
ENSG00000131368	13.89695589
ENSG00000131370	17.57255625
ENSG00000131373	4.490109602
ENSG00000131374	3.606103169
ENSG00000131375	6.479743324
ENSG00000131378	14.57616834
ENSG00000131379	0.160204037
ENSG00000131381	6.257507798
ENSG00000131386	1.048135547
ENSG00000131389	11.37300376
ENSG00000131398	0.880546929
ENSG00000131400	0.337440434
ENSG00000131401	0.77122809
ENSG00000131408	10.55960515
ENSG00000131409	0.795860394
ENSG00000131435	3.491195284
ENSG00000131437	5.499727059
ENSG00000131446	4.707042609
ENSG00000131459	4.161803265
ENSG00000131462	5.225391887
ENSG00000131467	9.433908263
ENSG00000131469	22.75283207
ENSG00000131470	4.174544869
ENSG00000131471	14.32958395
ENSG00000131473	11.5982785
ENSG00000131475	3.174151108
ENSG00000131477	5.41889318
ENSG00000131480	0.303192622
ENSG00000131484	2.536366716
ENSG00000131495	2.285853215
ENSG00000131503	22.91239175
ENSG00000131504	26.00152511
ENSG00000131507	12.28448386
ENSG00000131508	3.159000154
ENSG00000131558	6.33542824
ENSG00000131584	8.403236241
ENSG00000131591	0.838883277
ENSG00000131620	8.239573803
ENSG00000131626	14.28538434
ENSG00000131634	1.913056904
ENSG00000131650	0.17121117
ENSG00000131652	3.296440952
ENSG00000131653	6.261057845
ENSG00000131668	45.08201104
ENSG00000131669	5.137990308
ENSG00000131697	1.237235082
ENSG00000131711	64.30417438
ENSG00000131721	0.108028344
ENSG00000131724	9.397237558
ENSG00000131725	5.932487406
ENSG00000131730	1.357687055
